
0,448
1,1464
2,1539
3,1479
4,1634
5,1678
6,1707
7,1396
8,1563
9,1621
10,1616
11,1643
12,1458
13,1602
14,1687
15,1600
16,1516
17,1390
18,1720
19,1740
20,1751
21,1600
22,1301
23,2230
24,1983
25,2158
26,2031
27,1929
28,1988
29,1952
30,2223
31,2233
32,2218
33,2150
34,2165
35,2218
36,2248
37,2229
38,2150
39,2263
40,2106
41,2185
42,2280
43,2281
44,2217
45,2138
46,2188
47,2280
48,2167
49,2174
50,2169
51,2277
52,2226
53,2209
54,2131
55,2079
56,2169
57,2163
58,2195
59,2234
60,2177
61,2167
62,2267
63,2187
64,2237
65,2049
66,2204
67,2151
68,2240
69,2216
70,2126
71,2280
72,2181
73,2201
74,2226
75,2216
76,2214
77,2260
78,2269
79,2191
80,2269
81,2251
82,2239
83,2188
84,2195
85,2196
86,2183
87,2139
88,2220
89,2303
90,2237
91,2310
92,2133
93,2227
94,2205
95,2146
96,2206
97,2381
98,2210
99,2199
100,2252
101,2258
102,2308
103,2361
104,2242
105,2251
106,2272
107,2278
108,2261
109,2285
110,2255
111,2204
112,2186
113,2293
114,2394
115,2298
116,2237
117,2257
118,2242
119,2281
120,2276
121,2279
122,2241
123,2406
124,2331
125,2256
126,2339
127,2155
128,2229
129,2279
130,2294
131,2301
132,2199
133,2311
134,2171
135,2367
136,2275
137,2327
138,2341
139,2341
140,2270
141,2269
142,2156
143,2344
144,2384
145,2255
146,2281
147,2263
148,2285
149,2294
150,2389
151,2274
152,2416
153,2210
154,2308
155,2273
156,2266
157,2340
158,1536
159,2026
160,1423
161,2067
162,1929
163,2079
164,2299
165,1847
166,2306
167,2033
168,2551
169,2424
170,2353
171,2312
172,2282
173,2373
174,2331
175,2351
176,2414
177,2346
178,2369
179,2378
180,2279
181,2333
182,2454
183,2413
184,2391
185,2342
186,2330
187,2347
188,2349
189,2453
190,2416
191,2488
192,2337
193,2286
194,2396
195,2360
196,2435
197,2453
198,2338
199,2350
200,2374
201,2416
202,2366
203,2403
204,2373
205,2296
206,535
207,2432
208,2581
209,2512
210,2562
211,2435
