
473,2352
474,2357
475,2398
476,2380
477,2392
478,1808
479,1866
480,2377
481,2390
482,2407
483,2463
484,2463
485,2405
486,2403
487,2351
488,2380
489,2414
490,2355
491,2337
492,2475
493,2407
494,2400
495,2394
496,2381
497,2334
498,2395
499,2373
500,2393
501,2403
502,2478
503,2369
504,2438
505,2383
506,2350
507,2375
508,2358
509,2355
510,2440
511,2455
512,2396
513,2385
514,2406
515,2382
516,1443
517,2353
518,2185
519,2292
520,2035
521,2259
522,2332
523,2398
524,2411
525,2446
526,2345
527,2376
528,2313
529,2418
530,2378
531,2355
532,2447
533,2383
534,2484
535,2408
536,2378
537,2306
538,2426
539,2274
540,2315
541,2332
542,2415
543,2436
544,2390
545,2338
546,2384
547,2341
548,2397
549,2339
550,2485
551,2459
552,2435
553,2349
554,2388
555,2363
556,2423
557,2336
558,2427
559,2489
560,2560
561,2526
562,2402
563,2439
564,2459
565,2478
566,2485
567,2515
568,2517
569,2378
570,2469
571,2453
572,2499
573,2523
574,2550
575,2436
576,2504
577,2456
578,2490
579,2448
580,2574
581,2487
582,2514
583,2440
584,2524
585,2472
586,2381
587,2185
588,1929
589,2197
590,2107
591,2099
592,2126
593,2237
594,2183
595,2186
596,2274
597,2342
598,2212
599,2289
600,2146
601,2294
602,2257
603,2282
604,2322
605,2192
606,2248
607,2168
608,2320
609,2183
610,2304
611,2289
612,2191
613,2219
614,2328
615,2209
616,2274
617,2257
618,2133
619,2257
620,2217
621,2237
622,2184
623,2233
624,2157
625,2329
626,2215
627,2242
628,2232
629,2283
630,2274
631,2248
632,2279
633,2254
634,2239
635,2210
636,2218
637,2228
638,2370
639,2204
640,2227
641,2332
642,2285
643,1084
