0,6
1,190
2,195
3,219
4,188
5,210
6,181
7,183
8,155
9,200
10,197
11,216
12,208
13,202
14,223
15,208
16,212
17,228
18,212
19,498
20,1011
21,1056
22,1051
23,992
24,1032
25,1041
26,1077
27,860
28,1054
29,999
30,1038
31,1044
32,1081
33,988
34,1035
35,1029
36,1005
37,935
38,1087
39,1068
40,1070
41,1028
42,931
43,1138
44,1136
45,1088
46,1074
47,875
48,1116
49,1130
50,1046
51,1155
52,831
53,1075
54,1773
55,1883
56,1971
57,1573
58,1742
59,1733
60,1970
61,1888
62,1748
63,1874
64,1853
65,1999
66,1947
67,1607
68,1937
69,1940
70,1682
71,1700
72,1881
73,1762
74,1665
75,1752
76,1776
77,1712
78,1580
79,1786
80,1551
81,533
82,516
83,572
84,779
85,1466
86,1908
87,1604
88,1761
89,1762
90,1856
91,1876
92,1612
93,1569
94,1944
95,1383
96,940
97,1701
98,1868
99,1879
100,1455
101,1399
102,1478
103,1948
104,1893
105,1951
106,1712
107,1402
108,1811
109,1544
110,1628
111,1636
112,1818
113,1614
114,1503
115,1754
116,1698
117,1814
118,1857
119,1633
120,1775
121,1674
122,285
123,919
124,1600
125,1737
126,1647
127,1346
128,1650
129,631
130,1358
131,175
132,731
136,244
137,1153
142,441
143,1787
144,1290
145,1827
146,1799
147,1933
148,1879
149,1713
150,1599
151,2089
152,1782
153,1750
154,2056
155,1781
156,1645
157,1292
158,1634
159,1804
160,1721
161,1473
162,1058
163,1178
164,703
165,563
166,528
167,393
168,467
169,509
170,497
171,532
172,498
173,465
174,468
175,504
176,485
177,450
178,499
179,465
180,494
181,513
182,510
183,541
184,515
185,450
186,504
187,518
188,504
189,536
190,477
191,543
192,519
193,507
194,498
195,452
196,59
