0,293
1,757
2,810
3,820
4,883
5,776
6,829
7,835
8,881
9,807
10,812
11,875
12,774
13,845
14,836
15,786
16,879
17,867
18,834
19,831
20,1755
21,2165
22,2199
23,2259
24,2239
25,2269
26,2322
27,2167
28,2157
29,2103
30,2130
31,2236
32,2233
33,2353
34,2337
35,2280
36,2258
37,2273
38,2219
39,2317
40,2263
41,2213
42,2159
43,2249
44,2212
45,2114
46,2228
47,2244
48,2168
49,2078
50,1973
51,1398
52,1907
53,2011
54,1064
55,2101
56,1796
57,546
58,2212
59,2181
60,2007
61,2214
62,1280
63,960
64,748
65,846
66,1403
67,1999
68,2123
69,2107
70,2002
71,2095
72,473
73,1917
74,974
75,2061
76,2089
77,2203
78,1932
79,2015
80,2285
81,2299
82,2292
83,1175
84,2226
85,1495
86,451
87,2173
88,2389
89,2265
90,2196
91,855
92,2199
93,1404
94,1938
95,1951
96,1413
97,2216
98,2315
99,2349
100,2348
101,2290
102,2244
103,2395
104,2247
105,2272
106,2284
107,2103
108,2235
109,2197
110,2206
111,2254
112,2277
113,2251
114,2245
115,2234
116,2230
117,2189
118,2276
119,2257
120,2101
121,2249
122,2264
123,2366
124,2235
125,2242
126,2219
127,2279
128,2249
129,2252
130,2229
131,2293
132,2357
133,2252
134,2220
135,2232
136,2127
137,2020
138,2060
139,2035
140,1989
141,2015
142,2129
143,2106
144,2092
145,2130
146,2010
147,2049
148,2026
149,2184
150,2173
151,1711
152,2175
153,2190
154,2215
155,2153
156,2239
157,2132
158,2294
159,2272
160,2237
161,2146
162,2296
163,2196
164,2176
165,2238
166,2260
167,2291
168,2292
169,2189
170,2227
171,2229
172,2178
173,2264
174,2276
175,2223
176,1809
177,2195
178,2339
179,2126
180,2381
181,2220
182,2169
183,2154
184,2194
185,2201
186,2375
187,2284
188,2334
189,2210
190,2174
191,2253
192,2291
193,2242
194,2307
195,2180
196,2263
197,2262
198,2258
199,2287
200,2263
201,2354
202,2312
203,2278
204,2280
205,2248
206,2297
207,2436
208,2390
209,2443
210,2294
211,2233
212,2291
213,2222
214,2390
215,2379
216,2316
217,2322
218,2225
219,2328
220,2334
221,2325
222,2237
223,2375
224,2341
225,2219
226,2248
227,2218
228,2269
229,2330
230,2333
231,2349
232,2365
233,2290
234,2419
235,2338
236,2282
237,2274
238,2352
239,2377
240,2313
241,2387
242,2405
243,2363
244,2399
245,2433
246,2328
247,2247
248,2305
249,2312
250,2298
251,2257
252,2337
253,2401
254,2302
255,2344
256,2263
257,2409
258,2349
259,2408
260,2338
261,2357
262,2379
263,2384
264,2358
265,2336
266,2255
267,2256
268,2335
269,2357
270,2341
271,2330
272,2373
273,2399
274,2397
275,2384
276,2354
277,2299
278,2342
279,2299
280,2365
281,2330
282,2344
283,2351
284,2231
285,2273
286,2345
287,2273
288,2414
289,2336
290,2343
291,2295
292,2330
293,2224
294,2376
295,2372
296,2406
297,2290
298,2229
299,2367
300,2405
301,2313
302,2312
303,2343
304,2363
305,2345
306,2270
307,2331
308,2334
309,2360
310,2316
311,2305
312,2332
313,2333
314,2313
315,2321
316,2314
317,2024
318,2307
319,2286
320,2395
321,2421
322,2372
323,2356
324,2335
325,2219
326,2262
327,2421
328,2364
329,2290
330,2302
331,2407
332,2285
333,2273
334,2397
335,2374
336,2370
337,2300
338,2169
339,2412
340,2328
341,2253
342,2305
343,2193
344,2335
345,2398
346,2373
347,2377
348,2336
349,2264
350,2365
351,2352
352,2392
353,2259
354,2395
355,2320
356,2315
357,2180
358,2466
359,2331
360,2350
361,2349
362,2342
363,2357
364,2268
365,2344
366,2276
367,2319
368,2315
369,2384
370,2307
371,2057
372,2162
373,2324
374,2402
375,2394
376,2322
377,2151
378,2415
379,2363
380,2369
381,2329
382,2080
383,2374
384,2306
385,2215
386,2357
387,2267
388,2433
389,2103
390,2184
391,1677
392,1975
393,2015
394,2037
395,1974
396,1832
397,2100
398,2010
399,1905
400,2086
401,1828
402,1411
403,2014
404,2013
405,1993
406,1882
407,2106
408,2042
409,1966
410,1924
411,1518
412,2099
413,1955
414,2030
415,2092
416,1751
417,1998
418,2063
419,2012
420,1851
421,1776
422,1968
423,1980
424,2059
425,2082
426,1601
427,1091
